Fecha,Region,Producto,Ventas,Costos
2023-07-25,Sur,D,113,129
2023-07-25,Este,A,105,35
2023-07-25,Este,B,447,121
2023-07-25,Este,C,195,222
2023-07-25,Este,D,269,64
2023-07-25,Oeste,A,104,38
2023-07-25,Oeste,B,336,240
2023-07-25,Oeste,C,487,232
2023-07-25,Oeste,D,377,268
2023-07-26,Norte,A,382,72
2023-07-26,Norte,B,367,117
2023-07-26,Norte,C,456,221
2023-07-26,Norte,D,194,75
2023-07-26,Sur,A,78,196
2023-07-26,Sur,B,428,44
2023-07-26,Sur,C,317,185
2023-07-26,Sur,D,129,239
2023-07-26,Este,A,360,209
2023-07-26,Este,B,302,269
2023-07-26,Este,C,356,250
2023-07-26,Este,D,109,71
2023-07-26,Oeste,A,163,233
2023-07-26,Oeste,B,427,225
2023-07-26,Oeste,C,60,129
2023-07-26,Oeste,D,330,191
2023-07-27,Norte,A,386,66
2023-07-27,Norte,B,104,211
2023-07-27,Norte,C,344,60
2023-07-27,Norte,D,162,41
2023-07-27,Sur,A,270,220
2023-07-27,Sur,B,149,120
2023-07-27,Sur,C,347,131
2023-07-27,Sur,D,73,52
2023-07-27,Este,A,199,55
2023-07-27,Este,B,482,110
2023-07-27,Este,C,460,116
2023-07-27,Este,D,475,117
2023-07-27,Oeste,A,307,265
2023-07-27,Oeste,B,269,251
2023-07-27,Oeste,C,348,94
2023-07-27,Oeste,D,208,123
2023-07-28,Norte,A,373,272
2023-07-28,Norte,B,117,202
2023-07-28,Norte,C,106,121
2023-07-28,Norte,D,137,213
2023-07-28,Sur,A,303,85
2023-07-28,Sur,B,125,92
2023-07-28,Sur,C,51,224
2023-07-28,Sur,D,388,292
2023-07-28,Este,A,97,66
2023-07-28,Este,B,279,210
2023-07-28,Este,C,489,190
2023-07-28,Este,D,462,244
2023-07-28,Oeste,A,120,248
2023-07-28,Oeste,B,121,225
2023-07-28,Oeste,C,354,244
2023-07-28,Oeste,D,469,88
2023-07-29,Norte,A,174,276
2023-07-29,Norte,B,61,255
2023-07-29,Norte,C,342,202
2023-07-29,Norte,D,490,110
2023-07-29,Sur,A,373,143
2023-07-29,Sur,B,275,230
2023-07-29,Sur,C,450,28
2023-07-29,Sur,D,374,282
2023-07-29,Este,A,71,176
2023-07-29,Este,B,234,260
2023-07-29,Este,C,409,40
2023-07-29,Este,D,177,68
2023-07-29,Oeste,A,477,94
2023-07-29,Oeste,B,487,144
2023-07-29,Oeste,C,226,38
2023-07-29,Oeste,D,431,232
2023-07-30,Norte,A,447,78
2023-07-30,Norte,B,253,192
2023-07-30,Norte,C,447,261
2023-07-30,Norte,D,400,154
2023-07-30,Sur,A,90,192
2023-07-30,Sur,B,228,264
2023-07-30,Sur,C,346,264
2023-07-30,Sur,D,239,104
2023-07-30,Este,A,345,133
2023-07-30,Este,B,362,127
2023-07-30,Este,C,91,121
2023-07-30,Este,D,375,80
2023-07-30,Oeste,A,211,292
2023-07-30,Oeste,B,473,198
2023-07-30,Oeste,C,379,189
2023-07-30,Oeste,D,234,120
2023-07-31,Norte,A,75,297
2023-07-31,Norte,B,390,235
2023-07-31,Norte,C,87,36
2023-07-31,Norte,D,215,72
2023-07-31,Sur,A,499,196
2023-07-31,Sur,B,237,32
2023-07-31,Sur,C,224,184
2023-07-31,Sur,D,262,288
2023-07-31,Este,A,481,266
2023-07-31,Este,B,68,74
2023-07-31,Este,C,442,129
2023-07-31,Este,D,152,169
2023-07-31,Oeste,A,439,207
2023-07-31,Oeste,B,100,43
2023-07-31,Oeste,C,220,274
2023-07-31,Oeste,D,350,245
2023-08-01,Norte,A,180,227
2023-08-01,Norte,B,119,122
2023-08-01,Norte,C,118,59
2023-08-01,Norte,D,474,182
2023-08-01,Sur,A,383,26
2023-08-01,Sur,B,121,64
2023-08-01,Sur,C,90,230
2023-08-01,Sur,D,190,232
2023-08-01,Este,A,114,209
2023-08-01,Este,B,307,109
2023-08-01,Este,C,336,276
2023-08-01,Este,D,359,284
2023-08-01,Oeste,A,484,267
2023-08-01,Oeste,B,424,101
2023-08-01,Oeste,C,331,91
2023-08-01,Oeste,D,150,283
2023-08-02,Norte,A,409,77
2023-08-02,Norte,B,359,158
2023-08-02,Norte,C,101,230
2023-08-02,Norte,D,95,137
2023-08-02,Sur,A,498,277
2023-08-02,Sur,B,305,43
2023-08-02,Sur,C,482,70
2023-08-02,Sur,D,264,69
2023-08-02,Este,A,304,172
2023-08-02,Este,B,227,188
2023-08-02,Este,C,175,40
2023-08-02,Este,D,401,256
2023-08-02,Oeste,A,149,146
2023-08-02,Oeste,B,289,39
2023-08-02,Oeste,C,192,97
2023-08-02,Oeste,D,271,78
2023-08-03,Norte,A,421,105
2023-08-03,Norte,B,308,233
2023-08-03,Norte,C,214,113
2023-08-03,Norte,D,250,169
2023-08-03,Sur,A,450,53
2023-08-03,Sur,B,209,55
2023-08-03,Sur,C,319,60
2023-08-03,Sur,D,170,82
2023-08-03,Este,A,161,78
2023-08-03,Este,B,164,243
2023-08-03,Este,C,55,39
2023-08-03,Este,D,328,238
2023-08-03,Oeste,A,292,217
2023-08-03,Oeste,B,496,189
2023-08-03,Oeste,C,230,152
2023-08-03,Oeste,D,478,79
2023-08-04,Norte,A,414,138
2023-08-04,Norte,B,162,109
2023-08-04,Norte,C,212,145
2023-08-04,Norte,D,92,264
2023-08-04,Sur,A,264,123
2023-08-04,Sur,B,441,122
2023-08-04,Sur,C,262,233
2023-08-04,Sur,D,429,27
2023-08-04,Este,A,153,211
2023-08-04,Este,B,394,242
2023-08-04,Este,C,128,30
2023-08-04,Este,D,237,128
2023-08-04,Oeste,A,491,34
2023-08-04,Oeste,B,241,199
2023-08-04,Oeste,C,391,78
2023-08-04,Oeste,D,264,98
2023-08-05,Norte,A,50,223
2023-08-05,Norte,B,271,247
2023-08-05,Norte,C,270,197
2023-08-05,Norte,D,110,141
2023-08-05,Sur,A,250,143
2023-08-05,Sur,B,423,49
2023-08-05,Sur,C,354,260
2023-08-05,Sur,D,254,284
2023-08-05,Este,A,200,40
2023-08-05,Este,B,62,197
2023-08-05,Este,C,480,53
2023-08-05,Este,D,123,255
2023-08-05,Oeste,A,123,93
2023-08-05,Oeste,B,406,171
2023-08-05,Oeste,C,404,113
2023-08-05,Oeste,D,359,116
2023-08-06,Norte,A,476,80
2023-08-06,Norte,B,356,74
2023-08-06,Norte,C,332,62
2023-08-06,Norte,D,149,172
2023-08-06,Sur,A,190,150
2023-08-06,Sur,B,330,93
2023-08-06,Sur,C,359,189
2023-08-06,Sur,D,124,27
2023-08-06,Este,A,224,98
2023-08-06,Este,B,194,88
2023-08-06,Este,C,318,27
2023-08-06,Este,D,140,195
2023-08-06,Oeste,A,103,290
2023-08-06,Oeste,B,63,279
2023-08-06,Oeste,C,99,133
2023-08-06,Oeste,D,207,207
2023-08-07,Norte,A,303,93
2023-08-07,Norte,B,87,172
2023-08-07,Norte,C,469,87
2023-08-07,Norte,D,477,180
2023-08-07,Sur,A,175,205
2023-08-07,Sur,B,91,165
2023-08-07,Sur,C,430,146
2023-08-07,Sur,D,499,280
2023-08-07,Este,A,486,103
2023-08-07,Este,B,149,62
2023-08-07,Este,C,407,282
2023-08-07,Este,D,129,63
2023-08-07,Oeste,A,437,47
2023-08-07,Oeste,B,129,178
2023-08-07,Oeste,C,386,220
2023-08-07,Oeste,D,120,286
2023-08-08,Norte,A,455,67
2023-08-08,Norte,B,64,226
2023-08-08,Norte,C,409,209
2023-08-08,Norte,D,408,290
2023-08-08,Sur,A,402,35
2023-08-08,Sur,B,402,190
2023-08-08,Sur,C,366,98
2023-08-08,Sur,D,73,144
2023-08-08,Este,A,188,131
2023-08-08,Este,B,56,101
2023-08-08,Este,C,209,153
2023-08-08,Este,D,50,38
2023-08-08,Oeste,A,53,74
2023-08-08,Oeste,B,318,75
2023-08-08,Oeste,C,72,36
2023-08-08,Oeste,D,195,47
2023-08-09,Norte,A,341,222
2023-08-09,Norte,B,163,226
2023-08-09,Norte,C,493,284
2023-08-09,Norte,D,178,86
2023-08-09,Sur,A,350,119
2023-08-09,Sur,B,497,197
2023-08-09,Sur,C,373,132
2023-08-09,Sur,D,235,134
2023-08-09,Este,A,81,254
2023-08-09,Este,B,222,137
2023-08-09,Este,C,219,245
2023-08-09,Este,D,259,215
2023-08-09,Oeste,A,366,65
2023-08-09,Oeste,B,322,76
2023-08-09,Oeste,C,425,202
2023-08-09,Oeste,D,317,161
2023-08-10,Norte,A,71,56
2023-08-10,Norte,B,280,263
2023-08-10,Norte,C,105,200
2023-08-10,Norte,D,477,197
2023-08-10,Sur,A,124,221
2023-08-10,Sur,B,265,268
2023-08-10,Sur,C,184,111
2023-08-10,Sur,D,173,260
2023-08-10,Este,A,358,225
2023-08-10,Este,B,288,43
2023-08-10,Este,C,367,102
2023-08-10,Este,D,229,170
2023-08-10,Oeste,A,473,248
2023-08-10,Oeste,B,346,124
2023-08-10,Oeste,C,458,27
2023-08-10,Oeste,D,436,227
2023-08-11,Norte,A,222,213
2023-08-11,Norte,B,370,247
2023-08-11,Norte,C,243,190
2023-08-11,Norte,D,354,40
2023-08-11,Sur,A,51,46
2023-08-11,Sur,B,479,286
2023-08-11,Sur,C,273,297
2023-08-11,Sur,D,468,192
2023-08-11,Este,A,168,130
2023-08-11,Este,B,129,141
2023-08-11,Este,C,274,105
2023-08-11,Este,D,364,104
2023-08-11,Oeste,A,418,291
2023-08-11,Oeste,B,309,123
2023-08-11,Oeste,C,170,218
2023-08-11,Oeste,D,389,181
2023-08-12,Norte,A,122,254
2023-08-12,Norte,B,280,144
2023-08-12,Norte,C,161,278
2023-08-12,Norte,D,226,159
2023-08-12,Sur,A,84,46
2023-08-12,Sur,B,425,53
2023-08-12,Sur,C,474,84
2023-08-12,Sur,D,94,105
2023-08-12,Este,A,231,25
2023-08-12,Este,B,443,23
2023-08-12,Este,C,111,178
2023-08-12,Este,D,433,27
2023-08-12,Oeste,A,430,174
2023-08-12,Oeste,B,285,44
2023-08-12,Oeste,C,246,55
2023-08-12,Oeste,D,81,75
2023-08-13,Norte,A,140,167
2023-08-13,Norte,B,417,59
2023-08-13,Norte,C,445,103
2023-08-13,Norte,D,71,280
2023-08-13,Sur,A,110,250
2023-08-13,Sur,B,419,257
2023-08-13,Sur,C,191,183
2023-08-13,Sur,D,66,50
2023-08-13,Este,A,220,295
2023-08-13,Este,B,152,75
2023-08-13,Este,C,341,135
2023-08-13,Este,D,365,51
2023-08-13,Oeste,A,158,276
2023-08-13,Oeste,B,413,296
2023-08-13,Oeste,C,107,207
2023-08-13,Oeste,D,216,284
2023-08-14,Norte,A,408,121
2023-08-14,Norte,B,336,107
2023-08-14,Norte,C,363,80
2023-08-14,Norte,D,296,264
2023-08-14,Sur,A,157,85
2023-08-14,Sur,B,191,212
2023-08-14,Sur,C,451,182
2023-08-14,Sur,D,241,192
2023-08-14,Este,A,216,190
2023-08-14,Este,B,290,29
2023-08-14,Este,C,344,94
2023-08-14,Este,D,304,23
2023-08-14,Oeste,A,394,85
2023-08-14,Oeste,B,418,88
2023-08-14,Oeste,C,81,67
2023-08-14,Oeste,D,374,170
2023-08-15,Norte,A,198,204
2023-08-15,Norte,B,309,196
2023-08-15,Norte,C,413,145
2023-08-15,Norte,D,196,145
2023-08-15,Sur,A,488,20
2023-08-15,Sur,B,91,112
2023-08-15,Sur,C,58,243
2023-08-15,Sur,D,367,242
2023-08-15,Este,A,475,169
2023-08-15,Este,B,349,111
2023-08-15,Este,C,116,265
2023-08-15,Este,D,82,107
2023-08-15,Oeste,A,445,91
2023-08-15,Oeste,B,79,122
2023-08-15,Oeste,C,498,124
2023-08-15,Oeste,D,131,132
2023-08-16,Norte,A,471,107
2023-08-16,Norte,B,190,60
2023-08-16,Norte,C,394,115
2023-08-16,Norte,D,146,178
2023-08-16,Sur,A,82,135
2023-08-16,Sur,B,488,28
2023-08-16,Sur,C,208,136
2023-08-16,Sur,D,138,200
2023-08-16,Este,A,52,58
2023-08-16,Este,B,205,36
2023-08-16,Este,C,138,34
2023-08-16,Este,D,398,297
2023-08-16,Oeste,A,448,57
2023-08-16,Oeste,B,317,153
2023-08-16,Oeste,C,276,256
2023-08-16,Oeste,D,300,64
2023-08-17,Norte,A,289,145
2023-08-17,Norte,B,381,208
2023-08-17,Norte,C,349,117
2023-08-17,Norte,D,426,222
2023-08-17,Sur,A,173,233
2023-08-17,Sur,B,110,153
2023-08-17,Sur,C,61,134
2023-08-17,Sur,D,261,175
2023-08-17,Este,A,198,106
2023-08-17,Este,B,252,166
2023-08-17,Este,C,97,91
2023-08-17,Este,D,65,86
2023-08-17,Oeste,A,423,196
2023-08-17,Oeste,B,113,226
2023-08-17,Oeste,C,287,248
2023-08-17,Oeste,D,130,133
2023-08-18,Norte,A,330,21
2023-08-18,Norte,B,255,202
2023-08-18,Norte,C,225,156
2023-08-18,Norte,D,217,254
2023-08-18,Sur,A,329,140
2023-08-18,Sur,B,209,245
2023-08-18,Sur,C,310,251
2023-08-18,Sur,D,244,145
2023-08-18,Este,A,288,235
2023-08-18,Este,B,439,105
2023-08-18,Este,C,338,142
2023-08-18,Este,D,205,159
2023-08-18,Oeste,A,262,164
2023-08-18,Oeste,B,146,72
2023-08-18,Oeste,C,165,45
2023-08-18,Oeste,D,276,25
2023-08-19,Norte,A,492,265
2023-08-19,Norte,B,453,246
2023-08-19,Norte,C,369,76
2023-08-19,Norte,D,163,199
2023-08-19,Sur,A,164,198
2023-08-19,Sur,B,174,119
2023-08-19,Sur,C,123,103
2023-08-19,Sur,D,255,68
2023-08-19,Este,A,413,67
2023-08-19,Este,B,290,177
2023-08-19,Este,C,218,252
2023-08-19,Este,D,135,181
2023-08-19,Oeste,A,82,51
2023-08-19,Oeste,B,492,71
2023-08-19,Oeste,C,366,120
2023-08-19,Oeste,D,351,111
2023-08-20,Norte,A,259,276
2023-08-20,Norte,B,184,239
2023-08-20,Norte,C,479,265
2023-08-20,Norte,D,245,70
2023-08-20,Sur,A,68,25
2023-08-20,Sur,B,208,196
2023-08-20,Sur,C,154,136
2023-08-20,Sur,D,94,55
2023-08-20,Este,A,245,34
2023-08-20,Este,B,446,133
2023-08-20,Este,C,175,176
2023-08-20,Este,D,397,231
2023-08-20,Oeste,A,250,230
2023-08-20,Oeste,B,170,224
2023-08-20,Oeste,C,68,28
2023-08-20,Oeste,D,486,188
2023-08-21,Norte,A,168,154
2023-08-21,Norte,B,332,172
2023-08-21,Norte,C,346,286
2023-08-21,Norte,D,85,115
2023-08-21,Sur,A,222,293
2023-08-21,Sur,B,364,71
2023-08-21,Sur,C,356,54
2023-08-21,Sur,D,458,278
2023-08-21,Este,A,118,159
2023-08-21,Este,B,486,273
2023-08-21,Este,C,278,42
2023-08-21,Este,D,84,34
2023-08-21,Oeste,A,406,237
2023-08-21,Oeste,B,108,256
2023-08-21,Oeste,C,64,267
2023-08-21,Oeste,D,211,180
2023-08-22,Norte,A,207,163
2023-08-22,Norte,B,86,112
2023-08-22,Norte,C,347,296
2023-08-22,Norte,D,86,202
2023-08-22,Sur,A,316,83
2023-08-22,Sur,B,235,231
2023-08-22,Sur,C,149,180
2023-08-22,Sur,D,356,45
2023-08-22,Este,A,493,42
2023-08-22,Este,B,261,55
2023-08-22,Este,C,314,288
2023-08-22,Este,D,253,158
2023-08-22,Oeste,A,279,267
2023-08-22,Oeste,B,344,263
2023-08-22,Oeste,C,143,139
2023-08-22,Oeste,D,446,157
2023-08-23,Norte,A,162,240
2023-08-23,Norte,B,203,258
2023-08-23,Norte,C,340,281
2023-08-23,Norte,D,247,79
2023-08-23,Sur,A,63,58
2023-08-23,Sur,B,164,180
2023-08-23,Sur,C,431,231
2023-08-23,Sur,D,254,128
2023-08-23,Este,A,356,20
2023-08-23,Este,B,452,189
2023-08-23,Este,C,84,108
2023-08-23,Este,D,458,34
2023-08-23,Oeste,A,84,229
2023-08-23,Oeste,B,210,299
2023-08-23,Oeste,C,432,276
2023-08-23,Oeste,D,299,281
2023-08-24,Norte,A,499,274
2023-08-24,Norte,B,206,185
2023-08-24,Norte,C,386,31
2023-08-24,Norte,D,82,106
2023-08-24,Sur,A,426,155
2023-08-24,Sur,B,383,169
2023-08-24,Sur,C,193,151
2023-08-24,Sur,D,417,102
2023-08-24,Este,A,130,225
2023-08-24,Este,B,449,269
2023-08-24,Este,C,271,128
2023-08-24,Este,D,57,114
2023-08-24,Oeste,A,357,43
2023-08-24,Oeste,B,245,286
2023-08-24,Oeste,C,119,50
2023-08-24,Oeste,D,301,196
2023-08-25,Norte,A,381,232
2023-08-25,Norte,B,342,30
2023-08-25,Norte,C,381,132
2023-08-25,Norte,D,81,85
2023-08-25,Sur,A,423,299
2023-08-25,Sur,B,420,277
2023-08-25,Sur,C,236,144
2023-08-25,Sur,D,142,115
2023-08-25,Este,A,117,281
2023-08-25,Este,B,163,289
2023-08-25,Este,C,89,142
2023-08-25,Este,D,356,136
2023-08-25,Oeste,A,302,158
2023-08-25,Oeste,B,125,28
2023-08-25,Oeste,C,227,94
2023-08-25,Oeste,D,464,254
2023-08-26,Norte,A,486,234
2023-08-26,Norte,B,309,133
2023-08-26,Norte,C,382,272
2023-08-26,Norte,D,80,163
2023-08-26,Sur,A,133,195
2023-08-26,Sur,B,474,99
2023-08-26,Sur,C,456,204
2023-08-26,Sur,D,343,211
2023-08-26,Este,A,359,147
2023-08-26,Este,B,465,180
2023-08-26,Este,C,475,261
2023-08-26,Este,D,313,279
2023-08-26,Oeste,A,170,72
2023-08-26,Oeste,B,311,61
2023-08-26,Oeste,C,101,245
2023-08-26,Oeste,D,436,139
2023-08-27,Norte,A,356,136
2023-08-27,Norte,B,118,229
2023-08-27,Norte,C,234,235
2023-08-27,Norte,D,107,56
2023-08-27,Sur,A,181,120
2023-08-27,Sur,B,466,218
2023-08-27,Sur,C,209,246
2023-08-27,Sur,D,171,73
2023-08-27,Este,A,237,133
2023-08-27,Este,B,243,136
2023-08-27,Este,C,195,148
2023-08-27,Este,D,253,98
2023-08-27,Oeste,A,447,117
2023-08-27,Oeste,B,284,81
2023-08-27,Oeste,C,397,87
2023-08-27,Oeste,D,79,194
2023-08-28,Norte,A,414,288
2023-08-28,Norte,B,74,97
2023-08-28,Norte,C,123,185
2023-08-28,Norte,D,162,214
2023-08-28,Sur,A,278,156
2023-08-28,Sur,B,375,224
2023-08-28,Sur,C,475,130
2023-08-28,Sur,D,384,125
2023-08-28,Este,A,85,119
2023-08-28,Este,B,170,227
2023-08-28,Este,C,478,285
2023-08-28,Este,D,50,85
2023-08-28,Oeste,A,497,180
2023-08-28,Oeste,B,486,184
2023-08-28,Oeste,C,314,49
2023-08-28,Oeste,D,331,272
2023-08-29,Norte,A,177,117
2023-08-29,Norte,B,282,275
2023-08-29,Norte,C,422,42
2023-08-29,Norte,D,165,110
2023-08-29,Sur,A,397,231
2023-08-29,Sur,B,388,116
2023-08-29,Sur,C,211,44
2023-08-29,Sur,D,493,97
2023-08-29,Este,A,268,36
2023-08-29,Este,B,58,201
2023-08-29,Este,C,262,209
2023-08-29,Este,D,408,299
2023-08-29,Oeste,A,74,134
2023-08-29,Oeste,B,319,209
2023-08-29,Oeste,C,257,238
2023-08-29,Oeste,D,362,166
2023-08-30,Norte,A,451,63
2023-08-30,Norte,B,426,200
2023-08-30,Norte,C,238,140
2023-08-30,Norte,D,450,254
2023-08-30,Sur,A,170,194
2023-08-30,Sur,B,357,222
2023-08-30,Sur,C,64,255
2023-08-30,Sur,D,232,241
2023-08-30,Este,A,253,202
2023-08-30,Este,B,150,106
2023-08-30,Este,C,190,277
2023-08-30,Este,D,248,47
2023-08-30,Oeste,A,287,252
2023-08-30,Oeste,B,91,273
2023-08-30,Oeste,C,488,52
2023-08-30,Oeste,D,310,83
2023-08-31,Norte,A,152,224
2023-08-31,Norte,B,163,129
2023-08-31,Norte,C,403,60
2023-08-31,Norte,D,140,170
2023-08-31,Sur,A,428,102
2023-08-31,Sur,B,174,160
2023-08-31,Sur,C,115,168
2023-08-31,Sur,D,270,211
2023-08-31,Este,A,81,194
2023-08-31,Este,B,90,153
2023-08-31,Este,C,115,252
2023-08-31,Este,D,288,189
2023-08-31,Oeste,A,365,126
2023-08-31,Oeste,B,442,60
2023-08-31,Oeste,C,273,201
2023-08-31,Oeste,D,241,63
2023-09-01,Norte,A,306,246
2023-09-01,Norte,B,329,220
2023-09-01,Norte,C,215,222
2023-09-01,Norte,D,367,96
2023-09-01,Sur,A,414,198
2023-09-01,Sur,B,345,84
2023-09-01,Sur,C,369,165
2023-09-01,Sur,D,213,66
2023-09-01,Este,A,137,158
2023-09-01,Este,B,83,172
2023-09-01,Este,C,498,229
2023-09-01,Este,D,175,153
2023-09-01,Oeste,A,248,51
2023-09-01,Oeste,B,104,203
2023-09-01,Oeste,C,117,70
2023-09-01,Oeste,D,295,259
2023-09-02,Norte,A,471,181
2023-09-02,Norte,B,282,52
2023-09-02,Norte,C,316,28
2023-09-02,Norte,D,408,47
2023-09-02,Sur,A,208,288
2023-09-02,Sur,B,116,162
2023-09-02,Sur,C,364,298
2023-09-02,Sur,D,425,111
2023-09-02,Este,A,358,199
2023-09-02,Este,B,451,56
2023-09-02,Este,C,217,88
2023-09-02,Este,D,134,274
2023-09-02,Oeste,A,311,131
2023-09-02,Oeste,B,176,164
2023-09-02,Oeste,C,66,109
2023-09-02,Oeste,D,332,151
2023-09-03,Norte,A,332,33
2023-09-03,Norte,B,132,85
2023-09-03,Norte,C,70,283
2023-09-03,Norte,D,170,127
2023-09-03,Sur,A,331,249
2023-09-03,Sur,B,341,32
2023-09-03,Sur,C,345,201
2023-09-03,Sur,D,108,112
2023-09-03,Este,A,130,97
2023-09-03,Este,B,143,173
2023-09-03,Este,C,427,71
2023-09-03,Este,D,440,188
2023-09-03,Oeste,A,163,152
2023-09-03,Oeste,B,200,186
2023-09-03,Oeste,C,125,242
2023-09-03,Oeste,D,357,231
2023-09-04,Norte,A,108,279
2023-09-04,Norte,B,445,84
2023-09-04,Norte,C,475,280
2023-09-04,Norte,D,464,46
2023-09-04,Sur,A,401,166
2023-09-04,Sur,B,407,129
2023-09-04,Sur,C,252,185
2023-09-04,Sur,D,169,58
2023-09-04,Este,A,497,91
2023-09-04,Este,B,133,290
2023-09-04,Este,C,362,290
2023-09-04,Este,D,386,173
2023-09-04,Oeste,A,161,63
2023-09-04,Oeste,B,189,147
2023-09-04,Oeste,C,299,191
2023-09-04,Oeste,D,82,181
2023-09-05,Norte,A,256,38
2023-09-05,Norte,B,71,34
2023-09-05,Norte,C,338,204
2023-09-05,Norte,D,151,177
2023-09-05,Sur,A,200,271
2023-09-05,Sur,B,67,26
2023-09-05,Sur,C,241,106
2023-09-05,Sur,D,447,236
2023-09-05,Este,A,442,277
2023-09-05,Este,B,143,256
2023-09-05,Este,C,300,156
2023-09-05,Este,D,302,227
2023-09-05,Oeste,A,391,150
2023-09-05,Oeste,B,418,204
2023-09-05,Oeste,C,202,198
2023-09-05,Oeste,D,279,36
2023-09-06,Norte,A,227,50
2023-09-06,Norte,B,407,298
2023-09-06,Norte,C,297,245
2023-09-06,Norte,D,176,133
2023-09-06,Sur,A,378,240
2023-09-06,Sur,B,310,290
2023-09-06,Sur,C,419,143
2023-09-06,Sur,D,243,85
2023-09-06,Este,A,132,74
2023-09-06,Este,B,309,278
2023-09-06,Este,C,181,290
2023-09-06,Este,D,287,207
2023-09-06,Oeste,A,442,21
2023-09-06,Oeste,B,397,61
2023-09-06,Oeste,C,413,219
2023-09-06,Oeste,D,250,205
2023-09-07,Norte,A,272,245
2023-09-07,Norte,B,410,286
2023-09-07,Norte,C,333,172
2023-09-07,Norte,D,230,166
2023-09-07,Sur,A,311,111
2023-09-07,Sur,B,261,83
2023-09-07,Sur,C,219,281
2023-09-07,Sur,D,432,231
2023-09-07,Este,A,180,52
2023-09-07,Este,B,239,64
2023-09-07,Este,C,475,131
2023-09-07,Este,D,267,252
2023-09-07,Oeste,A,216,241
2023-09-07,Oeste,B,177,91
2023-09-07,Oeste,C,396,118
2023-09-07,Oeste,D,494,151
2023-09-08,Norte,A,231,127
2023-09-08,Norte,B,200,164
2023-09-08,Norte,C,151,262
2023-09-08,Norte,D,61,204
2023-09-08,Sur,A,225,219
2023-09-08,Sur,B,74,29
2023-09-08,Sur,C,388,150
2023-09-08,Sur,D,260,274
2023-09-08,Este,A,295,131
2023-09-08,Este,B,301,168
2023-09-08,Este,C,145,148
2023-09-08,Este,D,423,264
2023-09-08,Oeste,A,314,100
2023-09-08,Oeste,B,282,261
2023-09-08,Oeste,C,416,190
2023-09-08,Oeste,D,137,290
2023-09-09,Norte,A,383,92
2023-09-09,Norte,B,226,139
2023-09-09,Norte,C,206,128
2023-09-09,Norte,D,404,240
2023-09-09,Sur,A,255,205
2023-09-09,Sur,B,139,117
2023-09-09,Sur,C,88,83
2023-09-09,Sur,D,346,90
2023-09-09,Este,A,89,284
2023-09-09,Este,B,339,41
2023-09-09,Este,C,347,163
2023-09-09,Este,D,250,102
2023-09-09,Oeste,A,185,129
2023-09-09,Oeste,B,434,205
2023-09-09,Oeste,C,449,260
2023-09-09,Oeste,D,475,287
2023-09-10,Norte,A,461,202
2023-09-10,Norte,B,395,265
2023-09-10,Norte,C,70,236
2023-09-10,Norte,D,456,89
2023-09-10,Sur,A,368,180
2023-09-10,Sur,B,309,54
2023-09-10,Sur,C,99,90
2023-09-10,Sur,D,236,100
2023-09-10,Este,A,447,225
2023-09-10,Este,B,205,85
2023-09-10,Este,C,320,177
2023-09-10,Este,D,282,201
2023-09-10,Oeste,A,101,229
2023-09-10,Oeste,B,407,86
2023-09-10,Oeste,C,154,238
2023-09-10,Oeste,D,458,262
2023-09-11,Norte,A,166,240
2023-09-11,Norte,B,383,260
2023-09-11,Norte,C,371,189
2023-09-11,Norte,D,474,196
2023-09-11,Sur,A,141,237
2023-09-11,Sur,B,140,108
2023-09-11,Sur,C,253,111
2023-09-11,Sur,D,198,162
2023-09-11,Este,A,365,68
2023-09-11,Este,B,308,32
2023-09-11,Este,C,280,74
2023-09-11,Este,D,287,34
2023-09-11,Oeste,A,207,132
2023-09-11,Oeste,B,225,192
2023-09-11,Oeste,C,330,282
2023-09-11,Oeste,D,280,187
2023-09-12,Norte,A,236,59
2023-09-12,Norte,B,292,58
2023-09-12,Norte,C,239,95
2023-09-12,Norte,D,103,277
2023-09-12,Sur,A,331,95
2023-09-12,Sur,B,240,83
2023-09-12,Sur,C,362,114
2023-09-12,Sur,D,393,249
2023-09-12,Este,A,396,69
2023-09-12,Este,B,99,189
2023-09-12,Este,C,446,167
2023-09-12,Este,D,260,116
2023-09-12,Oeste,A,498,111
2023-09-12,Oeste,B,263,84
2023-09-12,Oeste,C,212,105
2023-09-12,Oeste,D,150,71
2023-09-13,Norte,A,480,78
2023-09-13,Norte,B,304,35
2023-09-13,Norte,C,173,149
2023-09-13,Norte,D,489,283
2023-09-13,Sur,A,359,204
2023-09-13,Sur,B,186,165
2023-09-13,Sur,C,319,20
2023-09-13,Sur,D,341,203
2023-09-13,Este,A,385,169
2023-09-13,Este,B,90,192
2023-09-13,Este,C,233,138
2023-09-13,Este,D,454,62
2023-09-13,Oeste,A,226,288
2023-09-13,Oeste,B,76,188
2023-09-13,Oeste,C,391,47
2023-09-13,Oeste,D,114,159
2023-09-14,Norte,A,209,21
2023-09-14,Norte,B,135,290
2023-09-14,Norte,C,59,215
2023-09-14,Norte,D,334,125
2023-09-14,Sur,A,288,204
2023-09-14,Sur,B,230,34
2023-09-14,Sur,C,290,263
2023-09-14,Sur,D,218,117
2023-09-14,Este,A,494,277
2023-09-14,Este,B,348,239
2023-09-14,Este,C,242,126
2023-09-14,Este,D,160,284
2023-09-14,Oeste,A,458,286
